Grup,Code,Camp,Nom del camp,Context,Proposta,Instruccions
8-EA77,DW-S01-EA77,Mummification,Momificacio,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Funerary_Bundles,Fardells funeraris,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Dispersed_Remains,Restes disperses,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Flexed_Position,Posicio flexionada,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Bone_Burning,Os cremat,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_Textiles,Materials: textils,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_Wood,Materials: fusta,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_VegFiber,Materials: fibra vegetal,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_Ceramics,Materials: ceramica,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_Fauna,Materials: fauna,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_DeerAntler,Materials: banya de cervol,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mat_Other,Materials: altres,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Looting,Espoli,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Fire_Damage,Dany per foc,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Animal_Activity,Activitat animal,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Modern_Access,Acces modern,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Mortar_Present,Morter present,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Plaster_Present,Revestiment present,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Pigment_Present,Pigment present,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Dec_Present,Decoracio present,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,RockArt_Present,Art rupestre present,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Chinking_Stones,Falques entre carreus,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Recessed_Frame,Marc rebaixat,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Human_Remains,Restes humanes,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
8-EA77,DW-S01-EA77,Support_Modified,Suport modificat,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
9-REGLES R1+R66,DW-S01-EA07,Facade_Flank,Parament lateral de facana (L),"L=1 i murs de cambra comptats, amb Sys_Chamber=Absent",,"CONTRADICCIO: la fitxa te murs/elements de cambra registrats pero el sistema Cambra esta en Absent. TRIA I ESCRIU UNA LLETRA: A = la cambra va existir i s'ha perdut -> Sys_Chamber passa a 'Attested lost' i tot el que hi ha comptat es queda. B = mai hi hague cambra -> els elements de cambra (L, K...) passen a 0 i el recompte de murs de cambra a 0 (allo comptat no eren murs de cambra)."
9-REGLES R1+R66,DW-S01-EA16,Facade_Flank,Parament lateral de facana (L),"L=2 i murs comptats, amb Sys_Chamber=Absent",,"CONTRADICCIO: la fitxa te murs/elements de cambra registrats pero el sistema Cambra esta en Absent. TRIA I ESCRIU UNA LLETRA: A = la cambra va existir i s'ha perdut -> Sys_Chamber passa a 'Attested lost' i tot el que hi ha comptat es queda. B = mai hi hague cambra -> els elements de cambra (L, K...) passen a 0 i el recompte de murs de cambra a 0 (allo comptat no eren murs de cambra)."
9-REGLES R1+R66,DW-S01-EA71,Facade_Flank,Parament lateral de facana (L),"L=2 i murs comptats, amb Sys_Chamber=Absent",,"CONTRADICCIO: la fitxa te murs/elements de cambra registrats pero el sistema Cambra esta en Absent. TRIA I ESCRIU UNA LLETRA: A = la cambra va existir i s'ha perdut -> Sys_Chamber passa a 'Attested lost' i tot el que hi ha comptat es queda. B = mai hi hague cambra -> els elements de cambra (L, K...) passen a 0 i el recompte de murs de cambra a 0 (allo comptat no eren murs de cambra)."
9-REGLES R1+R66+R11,DW-S01-EA72,Facade_Flank,Parament lateral de facana (L),"L=1, bigues F=1, cossos N1 comptats; Sys_Chamber, Sys_Platform i Sys_Portal en Absent",,"CONTRADICCIO: la fitxa te murs/elements de cambra registrats pero el sistema Cambra esta en Absent. TRIA I ESCRIU UNA LLETRA: A = la cambra va existir i s'ha perdut -> Sys_Chamber passa a 'Attested lost' i tot el que hi ha comptat es queda. B = mai hi hague cambra -> els elements de cambra (L, K...) passen a 0 i el recompte de murs de cambra a 0 (allo comptat no eren murs de cambra). A MES: te bigues transversals (F=1) amb el sistema Plataforma en Absent (mateixa tria: A = alcar Sys_Platform, B = F a 0) i cossos de cambra sense portal (vegeu la fila R11). Pots respondre p.ex. 'A / A / A' per a cambra / plataforma / portal."
9-REGLES R1+R66+R11,DW-S04-EA01,Facade_Flank,Parament lateral de facana (L),"L=2, murs comptats, cossos N1 sense portal",,"CONTRADICCIO: la fitxa te murs/elements de cambra registrats pero el sistema Cambra esta en Absent. TRIA I ESCRIU UNA LLETRA: A = la cambra va existir i s'ha perdut -> Sys_Chamber passa a 'Attested lost' i tot el que hi ha comptat es queda. B = mai hi hague cambra -> els elements de cambra (L, K...) passen a 0 i el recompte de murs de cambra a 0 (allo comptat no eren murs de cambra). I la mateixa tria per al portal (fila R11)."
9-REGLES R1,DW-S03-EA03,Structural_Pilasters,Pilastres estructurals (K),K=2 (pilastres parcials) amb Sys_Chamber=Absent,,CONTRADICCIO: hi ha pilastres pero el sistema Cambra esta en Absent. A = la cambra va existir (Sys_Chamber a 'Attested lost') | B = les pilastres no son de cambra -> K passa a 0. Escriu A o B.
9-REGLES R1,DW-S01-EA07,Eave_Beam,Biga de rafec (S),S=1 (biga de rafec present) amb Sys_Eave=Absent,,"CONTRADICCIO: hi ha biga de rafec pero el sistema Rafec esta en Absent. A = el rafec existeix o va existir -> Sys_Eave puja (a Present o Attested lost, digues quin) | B = la biga no es de rafec -> S passa a 0. Escriu A-Present, A-Attested o B."
9-REGLES R1,DW-S01-EA18,Interbody_Cornice,Cornisa intranivell (I),I=2 (cornisa parcial) amb Sys_Interface=Absent,,"CONTRADICCIO: hi ha cornisa intranivell pero el sistema Interficie esta en Absent. A = la interficie existeix -> Sys_Interface puja (Present o Attested lost) | B = allo no es cornisa intranivell -> I passa a 0. Escriu A-Present, A-Attested o B."
9-REGLES R11,DW-S01-EA62,N_Chamber_Bodies,Recompte de cossos de cambra,cossos comptats amb Sys_Portal=Absent,,"Hi ha cossos de cambra comptats pero el sistema Portal esta en Absent, i per definicio un cos N1 te (o tenia) obertura d'acces. A = el portal va existir i s'ha perdut -> Sys_Portal passa a 'Attested lost' | B = allo comptat no son cossos de cambra -> el recompte passa a 0. Escriu A o B."
9-REGLES R11,DW-S01-EA74,N_Chamber_Bodies,Recompte de cossos de cambra,cossos comptats amb Sys_Portal=Absent,,"Hi ha cossos de cambra comptats pero el sistema Portal esta en Absent, i per definicio un cos N1 te (o tenia) obertura d'acces. A = el portal va existir i s'ha perdut -> Sys_Portal passa a 'Attested lost' | B = allo comptat no son cossos de cambra -> el recompte passa a 0. Escriu A o B."
9-REGLES R11,DW-S02-EA04,N_Chamber_Bodies,Recompte de cossos de cambra,cossos comptats amb Sys_Portal=Absent,,"Hi ha cossos de cambra comptats pero el sistema Portal esta en Absent, i per definicio un cos N1 te (o tenia) obertura d'acces. A = el portal va existir i s'ha perdut -> Sys_Portal passa a 'Attested lost' | B = allo comptat no son cossos de cambra -> el recompte passa a 0. Escriu A o B."
9-REGLES R6,DW-S01-EA73,Upper_Crown,Coronament (R),coronament a 0 sobre estructura col.lapsada,,"L'estructura esta COL.LAPSADA i este camp diu 0 ('avaluat i absent'), pero sobre un col.lapse nomes es pot afirmar una absencia si la superficie on aniria l'element es llegible. ESCRIU: 3 si l'element hi era i s'ha perdut (tens evidencia: empremtes, fragments) | 9 si no es pot saber | CONFIRME si mantens el 0 perque la superficie es llegible (l'script ho anotara a Notes)."
9-REGLES R6,DW-S01-EA73,Tie_Walls,Muret transversal (D),muret transversal a 0 sobre estructura col.lapsada,,"L'estructura esta COL.LAPSADA i este camp diu 0 ('avaluat i absent'), pero sobre un col.lapse nomes es pot afirmar una absencia si la superficie on aniria l'element es llegible. ESCRIU: 3 si l'element hi era i s'ha perdut (tens evidencia: empremtes, fragments) | 9 si no es pot saber | CONFIRME si mantens el 0 perque la superficie es llegible (l'script ho anotara a Notes)."
9-REGLES R27,DW-S01-EA04,N_Basal_Bodies,Recompte de cossos basals,cossos basals comptats amb Basament (B) = 0,,La fitxa compta cossos basals pero l'element B (Basament) esta a 0 - i un cos basal ES una massa de maconeria de basament. TRIA: A = allo comptat es en realitat una PLATAFORMA -> s'activa el sistema Plataforma i el recompte de cossos basals passa a 0. B = es realment massa basal -> l'element B (Basament) passa a present: escriu B1 (present complet) o B2 (present parcial) i el recompte es queda.
9-REGLES R27,DW-S01-EA16,N_Basal_Bodies,Recompte de cossos basals,cossos basals comptats amb Basament (B) = 0,,La fitxa compta cossos basals pero l'element B (Basament) esta a 0 - i un cos basal ES una massa de maconeria de basament. TRIA: A = allo comptat es en realitat una PLATAFORMA -> s'activa el sistema Plataforma i el recompte de cossos basals passa a 0. B = es realment massa basal -> l'element B (Basament) passa a present: escriu B1 (present complet) o B2 (present parcial) i el recompte es queda.
9-REGLES R58,DW-S01-EA06,Crown_Format,Format del coronament,coronament (R) present pero sense format registrat,,"Digues COM es el coronament. Escriu exactament una d'estes: 'Closing panel' (panell/llosa de tancament que corona) | 'Projecting course' (filada superior que vola respecte del pla de facana) | 'Flush course' (filada superior arran, sense volar) | 'ND' (no es pot determinar)."
9-REGLES R54,DW-S01-EA76,regla de coherencia,regla de coherencia,"EA76 es CAV (decisio v25f) pero el suport diu Rock dihedral, i la regla 54 espera suport de cova",,LA MEUA PROPOSTA: esmenar la regla perque una CAV puga tindre suport 'Rock dihedral' (consequencia logica de la decisio del diedre; la fitxa queda com esta i la regla deixa de queixar-se). ESCRIU: SI per acceptar l'esmena de la regla | NO si prefereixes canviar el camp de suport de la fitxa.
9-REGLES v19,DW-S01-EA03,Jamb_Fabric_Reveal,Fabrica fa de brancal,"portal present, brancals a 0/2",,"Finestra de revisio v19: el portal es present i els Brancals (O) estan a 0 o 2, aixi que cal dir si la posicio SENSE llosa la resol una cara de fabrica ben acabada que fa de brancal. ESCRIU: 0 = no, cap cara de fabrica fa de brancal | 1 = si, la fabrica resol la posicio | 9 = no es pot observar."
9-REGLES v19,DW-S04-EA18,Jamb_Fabric_Reveal,Fabrica fa de brancal,"portal present, brancals a 0/2",,"Finestra de revisio v19: el portal es present i els Brancals (O) estan a 0 o 2, aixi que cal dir si la posicio SENSE llosa la resol una cara de fabrica ben acabada que fa de brancal. ESCRIU: 0 = no, cap cara de fabrica fa de brancal | 1 = si, la fabrica resol la posicio | 9 = no es pot observar."
9-REGLES v20,DW-S01-EA09,Outline_Band_Stroke,Outline_Band_Stroke,valor antic: organic,,"El trac de la banda de contorn estava registrat amb el valor antic 'organic', que barrejava dues coses (curvatura i definicio). Mira el trac i ESCRIU: 'amorphous' si es difus, sense vora neta | 'defined' si te la vora clara, encara que siga corb."
9-REGLES v20,DW-S01-EA28,Outline_Band_Stroke,Outline_Band_Stroke,valor antic: organic,,"El trac de la banda de contorn estava registrat amb el valor antic 'organic', que barrejava dues coses (curvatura i definicio). Mira el trac i ESCRIU: 'amorphous' si es difus, sense vora neta | 'defined' si te la vora clara, encara que siga corb."
9-REGLES v21,DW-S01-EA16,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable.
9-REGLES v21,DW-S01-EA25,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable.
9-REGLES v21,DW-S01-EA26,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable.
9-REGLES v21,DW-S01-EA42,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
9-REGLES v21,DW-S01-EA43,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
9-REGLES v21,DW-S01-EA49,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
9-REGLES v21,DW-S01-EA75,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
9-REGLES v21,DW-S01-EA76,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
9-REGLES v21,DW-S04-EA11,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable.
9-REGLES v21,DW-S04-EA13,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable.
9-REGLES v21,DW-S04-EA17,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable.
9-REGLES v21,DW-S05-EA02,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
9-REGLES v21,DW-S06-EA04,Masonry_Exists,Hi ha fabrica de maconeria,declaracio v21 pendent,0,Hi ha fabrica de maconeria (obra de pedra col.locada) en esta EA? 0 = gens | 1 = si | 9 = no avaluable. Prefigurat a 0 perque es un context natural sense obra propia; canvia'l nomes si l'EA te fabrica construida seua.
